text,label,five_folds,ten_folds,train_test_split 
"Ich finde die Idee einer Schuluniform für alle, eine gute Idee. Da gibt es dann auch keine Diskussionen mehr, wer sich welche Markenklamotten leisten kann, wie es am Gymnasium meiner Tochter täglich der Fall ist und zu Mobbing führt. Dann aber bitte verpflichtend für alle und Kopftuch gehört definitiv nicht zur Ausstattung. ",1.0,3,6,0
"Habeck wird das Land zusammen mit Kühnert in den Öko-Sozialismus treiben. Originalzitat Helmut Schmidt: ""Wer die Grünen wählt, wird dies eines Tages bitter bereuen"".  Leider Gottes muss man das derzeit für alle Altparteien konstatieren.",0.0,3,6,0
"Es wird viel zu viel Rücksicht auf andere Kulturen genommen. Damit muss tatsächlich mal Schluss sein. Integration bedeutet nicht, dass sich die deutsche Kultur anpassen muss.",1.0,3,6,0
"So ist sie nun mal, diese SPD, aus dem kategorischen ""Nein"" wird ein kategorisches ""Ja"" nach den Wahlen, weil die nächsten noch ne Weile dauern, auch wegen des Machterhalts in der GroKo. ",0.0,3,6,0
"Ich kann jedem empfehlen, der sein Gesicht nicht zeigen möchte eine Burka zu tragen. Das ist in Deutschland akzeptiert und wird garantiert nicht kritisiert. ",1.0,3,6,0
"Einfach mal die NZZ lesen und mit dem Copy&Paste-""Journalismus"" in Deutschland vergleichen, statt rumzuheulen. Dann weiss man, was er gemeint hat. Und dass er Recht hat.",0.0,3,6,0
"Wenn der Islam zu Deutschland gehört, gehört auch dem Wolf sein Lebensraum in Deutschland, Hat die Jägerin auch PhotoShop?",1.0,3,6,0
"Schade, auf ein kleines ""Silberfischlein"" müssen wir jetzt wohl verzichten ...",0.0,3,6,0
"Welch ein fortschrittliches Verhalten von Frau W-M. Vor allem äusserst sensibel bedacht, in der aktuellen Zeit. *Ironie Off.  Der beste Beweis, dass sich D abschafft. Kenne genug Muslime, die unser Weihnachten prinzipiell ablehnen, aber das dazugehörige Weihnachtsgeld, sowie die freien Tage, gerne dankend annehmen und geniessen.",1.0,3,6,0
Ein Land mit Verstand.,0.0,3,6,0
"Die besten Döner gibt es dort, wo kein Fleisch aus religiöser Schlachtung verwendet wird.",1.0,3,6,0
"Von einem ausländischen Blogger: ""Sie brauchten einige Minuten, um sich endlich das Ergebnis schönzureden, denn die AfD wurde in beiden Bundesländern nicht die stimmenstärkste Kraft, wenn auch sehr knapp und wahrscheinlich unter tatkräftiger Hilfe bei der Stimmenauszählung."" Ist schon interessant, wie der ehemalige Musterknabe mittlerweile in Europa gesehen wird.",0.0,3,6,0
Alle raus ohne wenn und aber,1.0,3,6,0
"Ich weiß nicht, was die Aufregung soll. Kanzlerin und Außenminister  haben Zeitfenster gewonnen für konstruktive Kontakte.  Norbert Sinofzik, Rheinstadt Uerdingen",0.0,3,6,0
"Wenn eine Flüchtlingsmutter ihr Kinder umbringt, ist sie automatisch psychisch krank. Bei vermeintlich deutschen Tätern ohne Migrationshintergrund liest man das nicht.",1.0,3,6,0
"Tolle neue Aussage von Frau Heinen-Esser. Ist sie nicht in der gleichen Partei wie unsere BK, die das Alles aussitzt und die Autoindustrie verschont wo es nur geht???? Wen interessieren schon Gesetze aus dem Jahr 2010?",0.0,3,6,0
"Komisch - für die eigene Bevölkerung ist immer das Geld knapp, während es an anderer Stelle - und noch mit dem Faktor 10 - ohne jegliches behördliches Murren ausgegeben wird. Nein, ich bin nicht rechtsradikal. Ganz sicher nicht.",1.0,3,6,0
Wieso soll es in Deutschland islamistisch motivierte Anschläge auf Flughäfen kommen. Wo sollen denn die Täter herkommen bei den strengen Grenzkontrollen an den EU-Außengrenzen? ,0.0,3,6,0
"Man sollte auch erwähnen, dass GB ihre Asylanfrage abgelehnt hat, mit der Begründung, dass man sonst Unruhen!!! von Moslems in England befürchtet! Alles klar wo die Reise hingeht, man denke an den UN-Pakt!  Warum sich die BRD so schwer tut, obwohl täglich 460 + X Moslems in Deutschland einfallen ist mir unbegreiflich!",1.0,3,6,0
"Immer öfter: illegaler Schusswaffengebrauch in der Öffentlichkeit und Blockade des öffentlichen Lebens. Nicht spontan, sondern gezielt. Die Waffen fallen ja nicht während der Hochzeit vom Himmel, sondern kommen irgendwo her.",0.0,3,6,0
Alle raus sofort abschieben ohne wenn und aber,1.0,3,6,0
"Wenn man dem Bericht Glauben schenken will, könnte man meinen, dass NÜÜÜSS eine karnevalistische Hochburg ist. Stimmt leider nicht, Neuss kann Schützenfest, aber Karneval, gar Fasteleer a la Colonia?! Da müssen die noch viel üben. Wie sage schon Martin Luther:"" Und ob wir nicht bis morgen schaun, wir wollen hoffen und vertraun!!""",0.0,3,6,0
"Ist doch nur ""Rücksichtnahme"" auf unsere ""Gäste"" ?",1.0,3,6,0
"Das ist schon lachhaft. Jeder scheint gerade auf alle möglichen Züge zu springen. Genauso wie Frau Merkel, die den Schülern klatschend Beifall spendet. Sicher ist das Klima ein dringendes Problem, aber was haben die Politiker gemacht in den letzten Jahren, sie hatten es doch in der Hand etwas mehr für das Klima zu tun. Gerade Frau Merkel, die gefühlt 50 Jahre an der Macht ist und Lindners Partei ist auch in der Politik vertreten.",0.0,3,6,0
"Ein neues Migrantengesetz: Papa arbeitslos, 3 Ehefrauen, 12 Kinder. HarzIV etc nicht vergessen! Rechnen könnt ihr selber.  ",1.0,3,6,0
"Auch so kann man die eigene Wirtschaft ankurbern. Hier das Pfand,  da neues Personal für die Rücknahme und ""Nachbearbeitung"" und dann die Preissteigerung des Produktes für die benötigten Personalkosten. ....und wer bezahlt das alles ????  Die Antwort liegt doch wohl auf der Hand, oder??? ",0.0,3,6,0
"Lachhaft.  Integrieren oder gehen. Schluss mit diesen Kompromissen. Die Muselmanen wollen nur, wenn es nach Ihrer Nase geht. Geht es aber NICHT.  Wallah......",1.0,3,6,0
"""Zurück zur Vernunft"". Das klingt als ob wir uns damit abfinden müssen das es normal ist ein junges Mädchen aus niedrigen  gründen zu töten.",0.0,3,6,0
"Im Prinzip ist dieser idiotische Vorschlag ausreichend kommentiert, aber er macht mich wütend. Unsere Kultur wir hier systematisch abgeschafft. Ich breite in der Personalbeschaffung eines Konzerns und werde niemals einen türkischsprachigen Kandidaten einem Englisch sprechenden vorziehen. Türkisch ist keine Weltsprache und wird auch niemals eine solche werden. ",1.0,3,6,0
"Ein deutliches Beispiel für ""Paralleljustiz.: https://rp-online.de/sport/fussball/bundesliga/dfb-urteile-bundesliga-18-19-fortuna-duesseldorf-fuehrt-pyrostrafen-tabelle-der-erstligisten-an_aid-39288897 Allerdings kann man hier gar nicht von Justiz sprechen, da dies mit ""Recht"" nichts zu tun hat. ",0.0,3,6,0
Wieder eine Abschlachtung von Menschen durch Islamisten. Aber nach der Meinung einiger Regierungsvertreter gehört der Islam ja auch zu Deutschland.,1.0,3,6,0
"Mal schauen was die Grünen aus heiser Luft Wirklich bringen . Sie haben doch öfters mit in der Regierung gesessen , etwas Vernünftiges ist nie Raus Gekommen . Versprechen kann ich viel es muß aber geliefert werden warten wir es ab.",0.0,3,6,0
"War hat keine Verfassung außer der Scharia, keine politischen Parteien, keine Wahlen, keine  jüdischen Bürger, geschweige denn jüdische Abgeordnete? Der Iran oder Trumps Lover Saudi-Arabien? Was macht der Iran schlimmer als Saudi-Arabien? Nichts! Der Feind meines Feindes ist mein Freund. Die Heuchelei äh das Geld stinkt manchmal bis zum Himmel.  ",1.0,3,6,0
"Wann kommt Europa endlich auf die Idee sich zu wehren, statt sich zu ergeben und immer nur darüber zu diskutieren wer den schwarzen Peter bekommt- den dann Deutschland schlußendlich immer feiwillig nimmt.",0.0,3,6,0
"Es gibt in Moslemistan wohl keine Spiegel, sonst könnte er eigenes Verhalten darin erkennen. Wem es hier nicht gefällt, der sollte tunlichst in seinen Kulturkreis zurückkehren auch wenn es starke finanzielle Einbußen nach sich zieht. Der eigentlich wahre Grund für Asylsuche. Wie wird in diesem seinem Land mit anders Gläubigen oder Frauen umgegangen?",1.0,3,6,0
"Tja, Frau Susanne Büdenhölzer-Boms, wie Sie schon sagen. Ein vergleichsweise harmloser Begriff, den Sie m. M. n. völlig fehl- und überinterpretieren. Vor kurzer Zeit hörte ich wie eine junge Frau zu einer Anderen sagte."" Du gehst wie ein Kerl."" Und jetzt?",0.0,3,6,0
"Diese offensichtlich aggressiven Flüchtlinge sind sehr gefährlich. Aufgrund ihrer Gewalterfahrungen in Ihren Heimatländern greifen diese schnell zu exzessiven Gewalttaten. Man kann nur hoffen, dass dieser Mann schnell abgeschoben wird.",1.0,3,6,0
"Weniger LKW's , dafür Güter auf die Schiene, das wäre Umweltschutz und würde allen nutzen. Statt dessen fahren die Lager der Industrie auf der Autobahn.",0.0,3,6,0
Man  sollte dieses nicht integrierbare Kopftuchgeschwader sofort zurück schicken nach Ost Anatolien.,1.0,3,6,0
"Ist doch alles ganz einfach, wem es nicht gefällt, guckt nicht !!!  Leider geht einfach bei uns nicht mehr. Aus jeder Mücke wird ein Elefant gemacht. Ist ein Privatsender, kann sich also auch niemand über verschwendete Gebühren aufregen. Frei nach den Fanta 4: "" Es könnte so einfach sein, ist es aber nicht""... ",0.0,3,6,0
Schweinefleisch meiden! In anderen Kulturen hat sich das schon vor Jahrhunderten herumgesprochen.,1.0,3,6,0
Und warum hat er sich nicht eingemischt? Es ist bewuemer im Nachinein an die Presse zu gehen.,0.0,3,6,0
Warum WM in einem solchen unwirklichen Land? Da sitzen dann als Gespenster verkleidete Zuschauer (lange weiße Gewänder) auf der Tribüne und bewundern wie Klimaanlage die die Luft im Stadion kühlt. CO2 lässt grüßen. ,1.0,3,6,0
"Zweifler 73 hat den mit Abstand häufigsten Grund genannt:  Selbstentzündung durch Gärung, weil zu viel Feuchtigkeit im Kern verblieben ist, und das Stroh/ Heu so gelagert und manchmal sogar verpackt ist, das Gas und Dämpfe nicht entweichen können. Und wer sowas nicht weiß ist dann wohl ein militanter Klimaleugner.... ",0.0,3,6,0
"Jetzt sollte das gesamte britische Volk aufstehen und dem guten Boris klarmachen, dass seine Zeit gekommen ist. Manches kann man ja verstehen - das jedoch nicht.  Vielleicht kann er seine politischen Gegener ja als Terroristen verhaften lassen. Er kann ja mal bei Erdogan fragen wie man das macht. ",1.0,3,6,0
"Soso, über ihre Gründe spricht sie nur vage? Wo doch jeder in den USA weiss, dass das Weiße Haus nicht amüsiert war, als man herausfand, dass sie ein Hausmädchen ohne Arbeitserlaubnis beschäftigte. ",0.0,3,6,0
"Wäre das nicht eine herrliche Ironie, wenn der Rapper ‚herausgehandelt‘ wird und dann in den USA von der Polizei aus nichtigem Anlass erschossen wird. Kommt dort ja öfter vor bei farbigen Mitbürgern.",1.0,3,6,0
"Pfannenstiel muss beim nächsten Heimspiel hören und fühlen, dass er in Düsseldorf nicht bleiben kann. Erst dieser, wie ein anderer Forist schon bemerkte, Managementfehleinkauf eines aussortierten Fussballrentners und jetzt der Trainer, der die Mannschaft zu dem geformt hat, wie einst Norbert Meyer, zu einem Team. Ich werde überdenken,ob ich meinen Mitgliedsausweis nicht jetzt zurückgebe. Lieber Herr Funkel, an Dich werde ich mich immer gerne erinnern. ",0.0,3,6,0
"Als ich mal von 2 Goldstücken im Supermarkt gefragt wurde, ob in dem Produkt Schweinefleisch enthalten sei, musste ich feststellen, dass „HELAL/HALAL“-Aufkleber Mangelware sind (regt das Volk zu sehr auf). Aber nicht der Schenkende, sondern der Beschenkte sollte drauf achten (Was ist das für eine Einstellung?! Geschenk hier nix gut – da nix gut (und dann am besten noch verächtlich inne Tonne werfen:) – Danke Gutmenschen! Für so viel Realsatire :)",1.0,3,6,0
Pflichtlektüre:  Stefan Schubert  »Anis Amri und die Bundesregierung: Was Insider über den Terroranschlag vom Breitscheidplatz wissen«  da kann man nur noch mit den Ohren schlackern!,0.0,3,6,0
"Komisch, der redet aber ein gebrochenes deutsch! Daher, abschieben!",1.0,3,6,0
Die Welt braucht mehr Europa?  Also Ausbeutung  und idiologische Bevormundung wie seit jahrzehnten?  Da bin ich ganz andere Meinung. ,0.0,3,6,0
"""Wolfs-Migrationshelfer "" Kaum zutreffende und etwas dümmliche  Bezeichnung. Das sind keine Migranten sondern eher Spätheimkehrer bzw Ureinwohner. Die waren schon hier als es noch keine Deutsche oder irgendwelche  Nationalstaat gab. Der Migrant ist in diesen Falle eher der Zweibeiner.    ",1.0,3,6,0
"bei den , für solche Rechtsbrüche vorgesehenen , 50.000 Euro Geldstrafe sind ja die nächsten 20 ""Aktionen"" gesichert. Und wenn von den 2 Mio Spenden was übrig bleibt wäre ich für ein Denkmal, am besten in Bremen direkt neben den Stadtmusikanten. ",0.0,3,6,0
"""Wenn die Todesfälle im Mittelmeer aufhören sollen,....(Weibl)  ..dann muss man den Herrschaften, die ja Wirtschaftsflüchtlinge und keine Flüchtlinge im Sinne von GG 16, und den Schleppern nebst NGO`s  endlich knallhart klar machen, dass sie in Europa mitlerweile unerwünscht sind und dass die Erpessung nicht mehr funktioniert!",1.0,3,6,0
Super aber das ganze gilt nicht für den 1800 PS Mann  und Dieselfahrer Eigentlich sollte der Zwerg ein Vorbild sein,0.0,3,6,0
Dieses Lob der UNHCR sollte uns anspornen jährlich min. 1 weitere Million Flüchlinge aufzunehmen. Dann bekommt bald jeder Deutsche den goldenen Flüchtlingsorden am Band mit Eichenlaub und Schwertern.,1.0,3,6,0
"Klinsmann lebt in Kalifornien, auch da ist Gras legal.... erklärt einiges.... ",0.0,3,6,0
"Sehr geehrter Thomas Reisener, ich erwarte von Ihnen in Zukunft auch eine nähere Beschreibung bei ausländischen Tätern. Da haben Sie aber alle Hände voll zu tun.",1.0,3,6,0
"Aha, es wird sich (zu recht) über das Foto und die Nachricht aufgeregt, aber die RPO postet das Bild selber (zum wiederholten Male) auf der Startseite und dann noch mal im Großformat im Artikel?!? Damit wird doch selber zur Verbreitung beigetragen!",0.0,3,6,0
"Was soll das Gejammer. So ein kleines Städtchen wird doch Jahr für Jahr auf deutschen Boden neu geschaffen, wenn nicht gar zwei,  mit vielen arbeitsamen hochqualifizierten Zuwanderen ohne Papiere und Zeugnisse. Was machen da schon ein paar tausend Arbeitslose. Bei den Zuwanderern liegt die Zukunft. Die kommen in hunderttausender Bataillionen.",1.0,3,6,0
"Da sich über neunzig Prozent der Normalbürger in Remscheid sich nach 20:00 Uhr nicht mehr in der City aufhalten, kann es zu keinem glaubhaften Ergebnis dieser Studie kommen . Vielmehr ist Fakt,das danach die Innenstadt den Polizei bekannten Randgruppen überlassen wird. Das Fazit der Studie ist längst vorgefertigt...Ergebnis:  in Remscheid ist alles bestens.",0.0,3,6,0
"Warum hat sie die ""Geretteten"" nicht einfach wieder nach Afrika zurück gebracht. Ich verstehe ja nicht viel von Seefahrt und Navigation, aber Frau Rackete kann offenbar auf dem Kompass auch nicht Süden von Norden unterscheiden.",1.0,3,6,0
"Eines der Themen, mit denen sich vor allem diejenigen in Politik und Gesellschaft beschäftigen sollten, die immer noch glauben, dass das Thema ""Digitalisierung"" mit einem schnellen Internet für alle erledigt sei. Mitnichten, denn dann geht es erst richtig los, wenn man in Realzeit alles fernsteuern, umprogrammieren und sabotieren kann.",0.0,3,6,0
"Tja, der Plan Deutschland ""umzuvolken"" ist voll im Gange. Und da habe ich auch schon mein persönliches Unwort des Jahres gefunden.",1.0,3,6,0
"Ja, in dem Alter haben die Kids machmal Blackouts trotz offensichtlicher Schnapsideen (in ein paar Jahren kriegen sich die Hälfte ein, die andere Hälfte geht dann in die ""hold my beer""-Phase über) aber das ist schon rekordverdächtig dämlich, bitte zu Selbstschutz der Kids eine unvergessliche Strafe ansetzten. Lassen wir den Darwin-Award doch bitte fest in US-Hand, man muß nicht überall ganz vorne mitspielen.  ",0.0,3,6,0
"hätte nicht gedacht, dass von den ´Besuchernˋ des Theaterplatzes ein solch hohes Gewaltpotential ausgeht. Oder ist es etwa die schöne bunte und tolerante Welt, die die Herren Horn und Kollenbroich so schelmisch grinsen lässt?",1.0,3,6,0
"Ich habe schon lange kein Sky mehr, es ging mir gar nicht ums Geld. In meinen augen ist das kein seriöses Unternehmen mehr!",0.0,3,6,0
"Es ist für die Wirtschaftsflüchtlinge hart an der mexikanisch amerikanischen Grenze festzusitzen. Gleichzeitig ist es jedoch eine Abschreckung für diejenigen, die sich als Trittbrettfahrer auf den Weg machen wollen.  Ich schätze, dass die Mexikaner nicht so geduldig und hilfsbereit sein werden, wie wir Deutschen. Das Gute an diesen Flüchtlingen jedoch ist, dass ihre Herkunftsländer nicht muslimisch sind. Vereinfacht vieles. ",1.0,3,6,0
"Hätte am diese Forderung nicht schon vor etlichen Jaaaahren hier in Neuss stellen können/müssen/dürfen? Warum ist denn da nichts passiert? Die hier und heute fehlenden  Mitarbeiter im Bereich Grünfläche hat man damals wegrationalisiert um den Haushalt einigermaßen in den Griff zu bekommen. Heute, wo die politische Lage im Rathaus etwas anders aussieht, wird so eine Unterbesetzung plötzlich angeprangert.  Wie sich doch die Zeiten und die Lage einer Stadt ändern kann.   ",0.0,3,6,0
